D,L,NC,W,dob,fname,height,lname,name,reach,sapm,slpm,stance,str_acc,str_def,sub_avg,td_acc,td_avg,td_def,weight,year_counts,15_rec,16_rec,17_rec,18_rec,reach_height_ratio,reach_weight_ratio,weight_class,age,age_z,reach_z,height_z,sapm_z,slpm_z,str_acc_z,sub_avg_z,td_acc_z,td_avg_z,td_def_z,win_perc,total_fights,brawl_score,strike_diff,strike_ratio
0,9,0,21,1984-08-04,Bryan,68.0,Caraway,Bryan Caraway,68.0,3.43,2.43,Orthodox,0.33,,0.8,0.26,2.62,0.8,135,"[1, 1, 0, 1]",1,1,0,1,1.0,0.5037037037037037,135,33.9013698630137,0.5999276468895522,-0.02971030137367235,0.635692645530173,0.06251706032549736,-0.475192098554044,-0.5805576988335331,0.06574498418946946,-0.4171366164050488,0.675130536497101,0.8509980305696537,0.7,30,5.86,-1.0,0.7084548104956269
0,2,0,9,1990-08-28,Geoff,71.0,Neal,Geoff Neal,75.0,1.9,5.7,Southpaw,0.51,,3.2,0.0,0.0,0.66,170,"[0, 0, 0, 1]",0,0,0,1,1.056338028169014,0.4411764705882353,170,27.832876712328765,-1.1782240603188585,0.7552506926424747,-0.24404640907344774,-1.0317149279880247,0.5351332375283278,0.8573204138770125,3.762021780712387,-1.4660400230700807,-1.103823232966271,0.26201057685306084,0.8181818181818182,11,7.6,3.8000000000000003,3.0000000000000004
0,7,0,18,1987-03-22,Joe,66.0,Soto,Joe Soto,65.0,5.37,3.36,Orthodox,0.41,,1.9,0.21,0.85,0.7,135,"[1, 3, 2, 1]",1,3,2,1,0.9848484848484849,0.48148148148148145,135,31.27123287671233,0.021040475529299302,-1.2181223563205215,-0.49546632666322865,1.2253740128458703,0.13509512868045173,0.11582377882552548,0.8685575892920739,-0.6123165490617037,-0.4770025870214974,0.491714144669695,0.72,25,8.73,-2.0100000000000002,0.6256983240223464
0,1,1,8,1989-06-16,Yan,65.0,Xiaonan,Yan Xiaonan,63.0,3.47,6.4,Orthodox,0.45,,0.0,0.0,0.0,0.66,115,"[0, 0, 1, 1]",0,0,1,1,0.9692307692307692,0.5478260869565217,115,29.03287671232877,-0.3443063554070243,-0.7905238267472137,0.49472094225558627,-0.3119536470179102,1.655876905202058,0.11656482671398706,-0.4423943253258874,-1.3473648103331446,-0.9930254034833698,0.6788462115496255,0.8888888888888888,10,9.870000000000001,2.93,1.8443804034582132
0,8,0,14,1990-07-01,Craig,74.0,White,Craig White,76.0,3.97,1.32,Orthodox,0.35,,0.0,0.0,0.0,1.0,170,"[0, 0, 0, 1]",0,0,0,1,1.027027027027027,0.4470588235294118,170,27.991780821917807,-1.1381510648220907,1.2222377621389686,1.4367802675028274,0.5424504597864158,-0.48555288787835166,-0.7687825965893481,-0.6855542864217495,-1.4660400230700807,-1.103823232966271,1.5929570634888597,0.6363636363636364,22,5.29,-2.6500000000000004,0.33249370277078083
0,0,0,3,,Elias,65.0,Garcia,Elias Garcia,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,125,"[0, 0, 0, 1]",0,0,0,1,,,125,,,,-0.3531084617680534,-2.1679105361736513,-2.3215952920001173,-3.5904042432756396,-0.6125854657541107,-1.3804656842760439,-0.9019758743552371,-1.6950017340447856,1.0,3,0.0,0.0,
0,5,0,13,1983-06-29,Ricky,73.0,Rainey,Ricky Rainey,77.0,2.1,2.47,Switch,0.48,,0.0,0.18,0.99,0.71,170,"[0, 0, 0, 1]",0,0,0,1,1.0547945205479452,0.45294117647058824,170,35.0027397260274,0.6298971330439131,1.6892248316354623,0.876504708644069,-0.8796216538069191,-0.217564521618607,0.5524260994145697,-0.6855542864217495,-0.7149728975789654,-0.33525249123444884,0.45773800135832515,0.7222222222222222,18,4.57,0.3700000000000001,1.1761904761904762
0,3,0,13,1989-05-05,Marcio,72.0,Alexandre Junior,Marcio Alexandre Junior,75.0,2.97,1.66,Southpaw,0.44,,0.4,0.2,0.37,0.72,170,"[1, 0, 0, 0]",1,0,0,0,1.0416666666666667,0.4411764705882353,170,29.147945205479452,-0.8465854768973334,0.7552506926424747,0.3162291497853107,-0.2180159111191108,-0.40632154481025323,0.14590034679797984,-0.1296072780299825,-0.6315209947466192,-0.8165796224200345,0.4968834862593781,0.8125,16,4.63,-1.3100000000000003,0.5589225589225588
0,8,0,15,1981-01-05,Trevor,75.0,Smith,Trevor Smith,75.0,2.95,3.31,Orthodox,0.58,,0.9,0.32,2.06,0.54,185,"[1, 2, 1, 1]",1,2,1,1,1.0,0.40540540540540543,185,37.48219178082192,0.9301609390709242,0.05185503446329265,1.2656204355461373,-0.0156022696615772,0.14983404541637013,1.163192235239987,0.3558517868384647,-0.2390132034020977,0.27305480137913624,-0.21476915483789896,0.6521739130434783,23,6.26,0.3599999999999999,1.1220338983050846
0,5,0,18,1990-06-25,Andre,71.0,Fili,Andre Fili,74.0,3.64,3.9,Orthodox,0.37,,0.1,0.45,2.91,0.67,145,"[2, 2, 2, 1]",2,2,2,1,1.0422535211267605,0.5103448275862069,145,28.008219178082193,-0.8085239074250222,1.7342139008329036,1.091790654379122,0.20117067275846479,0.398750523513011,-0.4731536441802068,-0.40785520063983416,0.3261130197398934,0.8807956747903437,0.34157677090932903,0.782608695652174,23,7.54,0.2599999999999998,1.0714285714285714
0,0,0,11,1997-06-14,Naoki,69.0,Inoue,Naoki Inoue,71.0,2.0,4.13,Orthodox,0.53,,5.0,0.0,0.0,0.5,125,"[0, 0, 1, 1]",0,0,1,1,1.0289855072463767,0.568,125,21.03287671232877,-2.434979204829672,1.9779913728242018,2.1519628896430465,-0.7740895970790701,0.9262956062351465,1.2875324733862747,2.885776246328902,-1.3804656842760439,-0.9019758743552371,-0.009325020119585869,1.0,11,6.13,2.13,2.065
0,3,0,8,1989-10-06,Sean,69.0,Soriano,Sean Soriano,70.0,2.31,3.15,Orthodox,0.61,,0.0,0.42,1.27,0.55,145,"[1, 0, 0, 0]",1,0,0,0,1.0144927536231885,0.4827586206896552,145,28.726027397260275,-0.6150312402861539,-0.16090644440717775,0.04830932099022796,-0.6467212120721044,-0.09151651359315087,1.7730262930269376,-0.47744186994331295,0.20452427590131392,-0.2502601500401187,-0.1427596569883611,0.7272727272727273,11,5.46,0.8399999999999999,1.3636363636363635
0,17,1,43,1980-05-17,Alistair,76.0,Overeem,Alistair Overeem,80.0,1.93,3.53,Orthodox,0.61,,1.0,0.62,1.39,0.72,265,"[2, 2, 3, 1]",2,2,3,1,1.0526315789473684,0.3018867924528302,265,38.12054794520548,0.7535636474271122,1.0601324563954624,0.589393814389711,-0.8666488451379601,0.2963340004801569,1.2864522743162286,0.6458466699205971,0.8736839978766281,0.08686025440045014,0.390513336030649,0.7166666666666667,61,5.46,1.5999999999999999,1.8290155440414508
0,5,0,16,1986-12-22,Zak,71.0,Ottow,Zak Ottow,72.0,2.71,3.42,Orthodox,0.39,,0.3,0.33,0.59,0.66,170,"[0, 2, 2, 1]",0,2,2,1,1.0140845070422535,0.4235294117647059,170,31.517808219178082,-0.2489451130231276,-0.6457105158470067,-0.24404640907344774,-0.4157371675545479,0.0038171722481384353,-0.36225684397275765,-0.2685940301279243,-0.08908362633636926,-0.6457861242574072,0.26201057685306084,0.7619047619047619,21,6.13,0.71,1.2619926199261993
0,4,0,8,1989-12-17,Matt,76.0,Dwyer,Matt Dwyer,76.0,3.24,2.57,Orthodox,0.34,,0.0,0.1,0.44,0.6,170,"[2, 1, 0, 0]",2,1,0,0,1.0,0.4470588235294118,170,28.528767123287672,-1.0027319765916345,1.2222377621389686,2.5573313852203445,-0.01268999097461861,-0.19426118542210757,-0.8704140347434951,-0.6855542864217495,-1.0487805089083497,-0.7622362366410167,0.027137667446743178,0.6666666666666666,12,5.8100000000000005,-0.6700000000000004,0.7932098765432097
0,11,1,18,1981-05-08,Manvel,65.0,Gamburyan,Manvel Gamburyan,67.0,2.83,2.13,Orthodox,0.41,,0.7,0.34,3.26,0.69,135,"[1, 2, 0, 0]",1,2,0,0,1.0307692307692307,0.4962962962962963,135,37.14520547945205,1.313888491567197,-0.425847653022622,-1.0610458127599296,-0.2971294198354428,-0.6720589460490428,0.11582377882552548,-0.00723797991076739,-0.10484872415440084,1.091721044436029,0.45578575607969907,0.6206896551724138,30,4.96,-0.7000000000000002,0.7526501766784451
5,13,0,25,1982-11-19,Masanori,67.0,Kanehara,Masanori Kanehara,67.0,1.63,1.88,Orthodox,0.49,,0.9,0.5,1.44,0.63,135,"[1, 1, 0, 0]",1,1,0,0,1.0,0.4962962962962963,135,35.61095890410959,0.9762043082737162,-0.425847653022622,0.0701131594334722,-1.0164223801573231,-0.836114652294875,0.8122052564845846,0.13872794828970622,0.5197270603468948,-0.092958212515298,0.24021542453972425,0.6395348837209303,43,3.51,0.25,1.1533742331288344
1,9,0,21,1982-12-25,Rafael,72.0,Natal,Rafael Natal,76.0,2.48,3.1,Orthodox,0.47,,0.5,0.34,2.55,0.77,185,"[2, 3, 1, 0]",2,3,1,0,1.0555555555555556,0.41081081081081083,185,35.512328767123286,0.4899457373782258,0.4387733685355443,-0.40295538530841574,-0.3822556067086575,-0.01002000614759623,0.16165770681450206,-0.15888585316403758,-0.16054320697527835,0.6354675034859936,0.7325687610224242,0.6935483870967742,31,5.58,0.6200000000000001,1.25
0,4,0,21,1990-12-20,Robert,72.0,Whittaker,Robert Whittaker,73.0,3.65,4.82,Orthodox,0.4,,0.0,0.57,0.37,0.84,185,"[2, 2, 2, 1]",2,2,2,1,1.0138888888888888,0.3945945945945946,185,27.52054794520548,-1.2960177443152343,-0.7219816336812106,-0.40295538530841574,0.5304771684936483,1.2992607971382237,-0.4756824476380789,-0.8023079031671654,0.7418617519331429,-0.9768992120098211,1.0208889962842616,0.84,25,8.47,1.1700000000000004,1.3205479452054796
0,9,0,15,1980-04-14,Anthony,77.0,Hamilton,Anthony Hamilton,76.0,3.02,3.91,Orthodox,0.65,,0.0,0.42,2.62,0.78,260,"[1, 3, 3, 0]",1,3,3,0,0.987012987012987,0.2923076923076923,265,38.21095890410959,0.7710880091775205,-0.37581415120897343,1.0524889542673432,-0.15476579056814033,0.5833968329267528,1.6230463282503065,-0.6657188751489238,0.20083517804165193,0.9520523344284936,0.5833353822502712,0.625,24,6.93,0.8900000000000001,1.294701986754967
1,2,0,10,1992-07-21,Filip,68.0,Pejic,Filip Pejic,70.0,0.88,0.0,Orthodox,0.0,,0.0,0.0,0.0,0.0,135,"[0, 1, 0, 0]",0,1,0,0,1.0294117647058822,0.5185185185185185,135,25.934246575342467,-1.1536180763558803,0.762564401924227,0.635692645530173,-1.4659804803584982,-2.0698135632635335,-3.4531312941771515,-0.5181187286124248,-1.4320722662196543,-1.0302868553778863,-2.0232730566300137,0.8076923076923077,13,0.88,-0.88,0.0
0,11,1,21,1984-04-26,Cole,73.0,Miller,Cole Miller,74.0,3.88,3.0,Orthodox,0.33,,1.8,0.36,0.6,0.38,145,"[2, 2, 0, 0]",2,2,0,0,1.0136986301369864,0.5103448275862069,145,34.175342465753424,0.8538882823825839,1.7342139008329036,2.135271987768016,0.3541737196451839,-0.1895699210143832,-0.847516967048064,0.7751181775193056,-0.03865321177584479,-0.7123378345745148,-0.8289029298434223,0.65625,33,6.88,-0.8799999999999999,0.7731958762886598
0,5,0,10,1982-07-21,Alessandro,71.0,Ricci,Alessandro Ricci,69.0,2.53,2.48,Orthodox,0.41,,0.0,0.0,0.0,0.64,155,"[0, 1, 1, 0]",0,1,1,0,0.971830985915493,0.44516129032258067,155,35.942465753424656,1.133331778149029,-1.1816103021389819,0.6834966206539899,-0.5795222698879615,-0.4770192314013902,-0.052816155458604755,-0.8849781246706946,-1.4372538261547392,-1.1054409903006104,0.322868861213262,0.6666666666666666,15,5.01,-0.04999999999999982,0.9802371541501977
0,2,0,21,1989-06-29,Jimmie,64.0,Rivera,Jimmie Rivera,68.0,3.5,4.51,Orthodox,0.4,,0.0,0.33,1.21,1.0,135,"[2, 2, 1, 1]",2,2,1,1,1.0625,0.5037037037037037,135,28.997260273972604,-0.4794557247092526,-0.02971030137367235,-1.6266252988566303,0.10447581634427361,0.88975137741128,0.028776094118143514,-0.5181187286124248,-0.14388471068573186,-0.2426704263058503,1.5695658023695702,0.9130434782608695,23,8.01,1.0099999999999998,1.2885714285714285
0,4,0,10,1983-10-11,Charles,70.0,Byrd,Charles Byrd,73.0,0.82,3.33,Orthodox,0.58,,2.8,1.0,3.77,0.57,185,"[0, 0, 0, 1]",0,0,0,1,1.042857142857143,0.3945945945945946,185,34.71780821917808,0.31239023182762493,-0.7219816336812106,-1.5153392658781177,-1.6772439886196215,0.16505824080341455,1.163192235239987,2.8008555768503505,2.428966675109757,1.5378011699561287,-0.09120333972568324,0.7142857142857143,14,4.15,2.5100000000000002,4.060975609756098
0,9,1,25,1984-09-12,Rani,66.0,Yahya,Rani Yahya,67.0,1.47,1.47,Orthodox,0.38,,2.1,0.35,3.15,0.22,135,"[1, 2, 2, 2]",1,2,2,2,1.0151515151515151,0.4962962962962963,135,33.794520547945204,0.5764103555530417,-0.425847653022622,-0.49546632666322865,-1.1123281082002403,-1.1051660105380399,-0.1453192752966214,1.0145235174925475,-0.06581273762307004,1.0201195508840257,-1.2328485076501052,0.7352941176470589,35,2.94,0.0,1.0
0,13,0,32,1984-11-12,Jorge,71.0,Masvidal,Jorge Masvidal,74.0,2.96,4.15,Orthodox,0.46,,0.4,0.58,1.73,0.78,170,"[3, 3, 3, 0]",3,3,3,0,1.0422535211267605,0.43529411764705883,170,33.62739726027397,0.28305844788223483,0.288263623145981,-0.24404640907344774,-0.22562057482816628,0.17393152648258509,0.34916322310627507,-0.1296072780299825,0.9540651590679573,0.23923472985802427,0.7317563956656958,0.7111111111111111,45,7.11,1.1900000000000004,1.4020270270270272
0,2,0,4,1991-06-28,Bruno,66.0,Korea,Bruno Korea,65.0,3.42,2.01,,0.34,,0.0,0.0,0.0,0.25,135,"[1, 0, 0, 0]",1,0,0,0,0.9848484848484849,0.48148148148148145,135,27.0,-0.9190481704609448,-1.2181223563205215,-0.49546632666322865,0.05652295232281489,-0.7508056850470424,-0.4935100141261507,-0.5181187286124248,-1.4320722662196543,-1.0302868553778863,-1.1250633418801177,0.6666666666666666,6,5.43,-1.4100000000000001,0.587719298245614
0,11,0,21,1978-06-02,Roan,71.0,Carneiro,Roan Carneiro,74.0,1.82,1.46,Orthodox,0.46,,1.4,0.42,3.05,0.83,170,"[1, 2, 1, 0]",1,2,1,0,1.0422535211267605,0.43529411764705883,170,40.07945205479452,1.9101602477940902,0.288263623145981,-0.24404640907344774,-1.0925522376604666,-0.45292821720325227,0.34916322310627507,1.260260242949435,0.28644993640918825,1.263995718833787,0.9274838201709601,0.65625,32,3.2800000000000002,-0.3600000000000001,0.8021978021978021
0,1,0,12,1982-09-06,Claudio,71.0,Silva,Claudio Silva,71.0,2.32,2.55,Southpaw,0.45,,0.9,0.25,3.04,0.5,170,"[0, 0, 0, 1]",0,0,0,1,1.0,0.4176470588235294,170,35.81369863013698,0.8344075928205185,-1.1126975853435004,-0.24404640907344774,-0.7123190522077034,-0.19892185266140747,0.24753178495212744,0.5653264824597263,-0.42289123766575387,1.2562323780082132,-0.36431718156378584,0.9230769230769231,13,4.869999999999999,0.22999999999999998,1.0991379310344827
0,5,0,14,1993-12-07,Brandon,67.0,Moreno,Brandon Moreno,70.0,3.02,2.65,Orthodox,0.33,,0.9,0.41,2.71,0.61,125,"[0, 2, 2, 1]",0,2,2,1,1.044776119402985,0.56,125,24.553424657534247,-1.5230409867823085,1.5442631440844372,0.8994272139374965,-0.06324091814083367,-0.23759750015424583,-0.5531983630899194,0.017119642420831693,0.20201936843064094,0.534172223858733,0.36152385694395806,0.7368421052631579,19,5.67,-0.3700000000000001,0.8774834437086092
0,6,0,18,1991-09-25,Jessica,61.0,Andrade,Jessica Andrade,62.0,4.94,6.42,Orthodox,0.51,,0.5,0.58,3.24,0.75,115,"[3, 2, 3, 1]",3,2,3,1,1.0163934426229508,0.5391304347826087,115,26.756164383561643,-0.8646939868183373,-1.2741384031102143,-1.6393693968861696,0.6242546811705858,1.6685215743844408,0.6363809458439341,-0.16012416415507758,0.7310170779467062,1.3482967306888527,0.9940702966500612,0.75,24,11.36,1.4799999999999995,1.2995951417004048
0,4,0,11,1990-01-15,Matt,68.0,Schnell,Matt Schnell,70.0,3.97,2.93,Orthodox,0.31,,1.3,0.33,0.65,0.5,125,"[0, 1, 2, 1]",0,1,2,1,1.0294117647058822,0.56,125,28.44931506849315,-0.5138766707797009,1.5442631440844372,1.5256950517902714,0.5988240279290925,-0.017401507053549793,-0.737271446737539,0.29698857938747275,-0.10675820282919983,-0.5575123083629564,-0.009325020119585869,0.7333333333333333,15,6.9,-1.04,0.7380352644836272
0,2,0,7,1980-01-22,Jorge,68.0,de Oliveira,Jorge de Oliveira,71.0,4.84,1.26,Orthodox,0.31,,0.0,0.0,0.0,0.22,155,"[1, 0, 0, 0]",1,0,0,0,1.0441176470588236,0.45806451612903226,155,38.43835616438356,1.8267496380720447,-0.2443556715471552,-1.20721481050575,1.051921324897198,-1.258508339395441,-1.1474118410499579,-0.8849781246706946,-1.4372538261547392,-1.1054409903006104,-1.1980333979607414,0.7777777777777778,9,6.1,-3.58,0.2603305785123967
0,3,0,12,1986-12-31,Chance,74.0,Rencountre,Chance Rencountre,75.0,4.67,1.07,Southpaw,0.13,,0.0,0.0,0.0,0.25,170,"[0, 0, 0, 1]",0,0,0,1,1.0135135135135136,0.4411764705882353,170,31.493150684931507,-0.2551633364622812,0.7552506926424747,1.4367802675028274,1.0747769194202843,-0.5438112283696005,-3.0046742359805934,-0.6855542864217495,-1.4660400230700807,-1.103823232966271,-1.3429543040901086,0.8,15,5.74,-3.5999999999999996,0.2291220556745182
0,4,0,12,1987-02-27,Thibault,70.0,Gouti,Thibault Gouti,72.0,4.48,3.01,Orthodox,0.42,,0.4,0.8,1.77,0.82,155,"[0, 3, 1, 1]",0,3,1,1,1.0285714285714285,0.4645161290322581,155,31.334246575342465,-0.14694137266382565,0.22427164374875816,0.05325947693407655,0.7976703750605502,-0.13751986481381084,0.05664341310053067,-0.22926894421520602,1.798759512009052,0.15355005116351605,0.9746841151449774,0.75,16,7.49,-1.4700000000000006,0.6718749999999999
0,5,0,12,1988-03-14,Josh,75.0,Samman,Josh Samman,79.0,2.47,2.08,Orthodox,0.52,,0.4,0.33,1.09,0.33,185,"[2, 1, 0, 0]",2,1,0,0,1.0533333333333332,0.42702702702702705,185,30.29041095890411,-0.6770225163440002,1.5995283707522991,1.2656204355461373,-0.39005674153944625,-0.7864539708868615,0.616900674280632,-0.2875702631646631,-0.19977820518868802,-0.4443744252405612,-1.0797298606234116,0.7058823529411765,17,4.550000000000001,-0.3900000000000001,0.8421052631578947
0,5,0,9,1983-01-26,Justin,70.0,Edwards,Justin Edwards,70.0,3.32,2.68,Orthodox,0.42,,1.0,0.26,2.14,0.27,155,"[1, 0, 0, 0]",1,0,0,0,1.0,0.45161290322580644,155,35.42465753424658,0.9894723099542443,-0.7129829868430685,0.05325947693407655,-0.021582685524205707,-0.34890626287777515,0.05664341310053067,0.7542948264680267,-0.38554949125150706,0.4167289694356781,-1.0169736052019311,0.6428571428571429,14,6.0,-0.6399999999999997,0.8072289156626506
0,1,0,6,1985-02-22,Ryan,70.0,Hall,Ryan Hall,71.0,0.47,2.3,,0.43,,0.5,0.2,0.5,0.0,145,"[1, 1, 0, 0]",1,1,0,0,1.0142857142857142,0.4896551724137931,145,33.347945205479455,0.6308547500316753,0.3128736419028426,0.5700499876846751,-1.8197445715369522,-0.6471524889801343,0.08839134012157931,-0.12950852342591895,-0.6871265122482679,-0.7813046531617381,-2.362634951519441,0.8571428571428571,7,2.7699999999999996,1.8299999999999998,4.8936170212765955
0,1,0,7,1991-09-17,Tyson,75.0,Pedro,Tyson Pedro,79.0,2.46,2.58,Orthodox,0.58,,1.1,0.66,1.1,0.53,205,"[0, 1, 2, 2]",0,1,2,2,1.0533333333333332,0.3853658536585366,205,26.778082191780822,-1.3741858880855728,1.2484692119288852,0.8169669905195492,-0.6844185596819377,-0.6641372812449512,1.1491541165458237,0.4686841587169176,1.338077716547096,-0.26559063863860466,-0.14132688729943818,0.875,8,5.04,0.1200000000000001,1.048780487804878
0,1,0,10,1986-06-17,Gavin,66.0,Tucker,Gavin Tucker,66.0,5.07,2.6,Southpaw,0.31,,0.5,0.2,0.5,0.42,145,"[0, 0, 2, 0]",0,0,2,0,1.0,0.45517241379310347,145,32.032876712328765,0.27636436748718207,-2.0560267896472593,-1.5169126790931133,1.112813827125167,-0.45104567413766944,-1.034698628481993,-0.12950852342591895,-0.6871265122482679,-0.7813046531617381,-0.6674574538775256,0.9090909090909091,11,7.67,-2.47,0.5128205128205128
0,1,0,11,1992-09-16,Jeremy,71.0,Kennedy,Jeremy Kennedy,71.0,2.58,2.22,Orthodox,0.46,,0.0,0.52,5.73,0.66,145,"[0, 1, 2, 1]",0,1,2,1,1.0,0.4896551724137931,145,25.778082191780822,-1.4096805144900566,0.3128736419028426,1.091790654379122,-0.47459278432454527,-0.6994476396047914,0.3691638322724726,-0.47744186994331295,0.6098200886965786,2.825659958950041,0.30121540191785484,0.9166666666666666,12,4.800000000000001,-0.3599999999999999,0.8604651162790699
0,2,0,8,1995-08-22,Nasrat,70.0,Haqparast,Nasrat Haqparast,72.0,1.27,1.8,Southpaw,0.36,,0.0,1.0,1.0,0.7,155,"[0, 0, 1, 1]",0,0,1,1,1.0285714285714285,0.4645161290322581,155,22.846575342465755,-2.5050187931265033,0.22427164374875816,0.05325947693407655,-1.4694005943162303,-0.9126033243816808,-0.6001139982542812,-0.8849781246706946,2.60776284655,-0.39414661659206435,0.5401406125238337,0.8,10,3.0700000000000003,0.53,1.4173228346456692
0,6,0,10,1986-10-06,Masio,70.0,Fullen,Masio Fullen,70.0,3.5,2.46,Orthodox,0.32,,0.0,0.33,0.47,0.69,145,"[2, 1, 0, 0]",2,1,0,0,1.0,0.4827586206896552,145,31.72876712328767,0.19438846652376895,-0.16090644440717775,0.5700499876846751,0.11191889540787847,-0.5425621877308198,-0.9411077977650285,-0.47744186994331295,-0.16024195561442403,-0.8019946987379052,0.422299508892277,0.625,16,5.96,-1.04,0.7028571428571428
0,3,0,9,1982-07-01,Cat,66.0,Zingano,Cat Zingano,68.0,1.8,2.66,Southpaw,0.62,,1.1,0.7,1.93,0.42,135,"[1, 1, 0, 2]",1,1,0,2,1.0303030303030303,0.5037037037037037,135,35.9972602739726,1.061228361567253,-0.02971030137367235,-0.49546632666322865,-0.9145225441117233,-0.3242608488078783,1.9438251576805554,0.28469387649017985,1.3004467909735142,0.2259938951254439,-0.5142807358501884,0.75,12,4.46,0.8600000000000001,1.4777777777777779
1,10,0,25,1987-09-17,Hector,71.0,Urbina,Hector Urbina,73.0,2.44,0.97,Orthodox,0.38,,3.8,0.0,0.0,0.38,170,"[1, 1, 0, 0]",1,1,0,0,1.028169014084507,0.4294117647058823,170,30.78082191780822,-0.43480090248227393,-0.17872344635051282,-0.24404640907344774,-0.6210630876990402,-0.5671145645660999,-0.46388828212690525,4.595942293300038,-1.4660400230700807,-1.103823232966271,-0.8340630003764208,0.7083333333333334,36,3.41,-1.47,0.3975409836065574
0,5,0,9,1990-05-14,Alvaro,72.0,Herrera,Alvaro Herrera,74.0,2.9,1.58,,0.42,,1.3,0.0,0.0,0.2,170,"[1, 1, 1, 0]",1,1,1,0,1.0277777777777777,0.43529411764705883,170,28.123287671232877,-1.104987206479938,0.288263623145981,0.3162291497853107,-0.2712485570824979,-0.42496421376745286,-0.05736252951031538,1.1212734908514932,-1.4660400230700807,-1.103823232966271,-1.538681728595373,0.6428571428571429,14,4.48,-1.3199999999999998,0.5448275862068966
0,4,0,15,1986-07-03,Tim,74.0,Williams,Tim Williams,76.0,8.95,4.21,Orthodox,0.44,,0.0,0.0,0.0,0.0,185,"[0, 0, 0, 2]",0,0,0,2,1.027027027027027,0.41081081081081083,185,31.98904109589041,-0.29742109068409484,0.4387733685355443,0.7094284952612864,4.665078628811786,0.8349228378333688,-0.11148807366517542,-0.8023079031671654,-1.494533146231206,-1.2505577829884686,-2.438953826857788,0.7894736842105263,19,13.16,-4.739999999999999,0.470391061452514
0,9,0,27,1981-09-06,Thales,73.0,Leites,Thales Leites,78.0,2.99,2.04,Orthodox,0.4,,1.2,0.26,2.11,0.3,185,"[2, 3, 2, 1]",2,3,2,1,1.0684931506849316,0.42162162162162165,185,36.81369863013698,0.7807694102628308,1.2126100366800476,0.15323655497643532,0.015602269661578584,-0.8169023616609503,-0.4756824476380789,0.7419050168403413,-0.47442319268255545,0.3100356893492236,-1.2032956757356277,0.75,36,5.03,-0.9500000000000002,0.6822742474916388
